id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Não;Condutor Dormindo;2;Colisão com objeto;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Não;Ausência de reação do condutor;2;Colisão com objeto;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Sim;Reação tardia ou ineficiente do condutor;2;Colisão com objeto;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Não;Ingestão de álcool pelo condutor;1;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Não;Condutor Dormindo;1;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Não;Ausência de reação do condutor;1;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589624;"1312843   ";2024-03-25;segunda-feira;07:13:00;DF;"20   ";"15   ";BRASILIA;Sim;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Sem Vítimas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não  ;"1051597   ";Camioneta;I/SUZUKI SX4 4WD;"2009      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.6169010;-47.7089270;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589671;"1313035   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051737   ";Caminhão;M.BENZ/L 1316;"1978      ";Condutor;Ileso;"60   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"1313037   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051739   ";Caminhonete;VW/SAVEIRO 1.6;"2009      ";Condutor;Ileso;"39   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"1313038   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051739   ";Caminhonete;VW/SAVEIRO 1.6;"2009      ";Passageiro;Lesões Leves;"22   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"0         ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;2;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051740   ";Reboque;R/ISIDOC CIA 501;"2023      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"1313035   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051737   ";Caminhão;M.BENZ/L 1316;"1978      ";Condutor;Ileso;"60   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"1313037   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051739   ";Caminhonete;VW/SAVEIRO 1.6;"2009      ";Condutor;Ileso;"39   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"1313038   ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051739   ";Caminhonete;VW/SAVEIRO 1.6;"2009      ";Passageiro;Lesões Leves;"22   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589671;"0         ";2024-03-25;segunda-feira;14:00:00;GO;"60   ";"45   ";ALEXANIA;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Reta;Aclive";Não  ;"1051740   ";Reboque;R/ISIDOC CIA 501;"2023      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-16.1324000;-48.5977000;SPRF-GO;DEL02-GO;UOP01-DEL02-GO 
589781;"1313273   ";2024-03-26;terça-feira;05:00:00;GO;"40   ";"8,8  ";VALPARAISO DE GOIAS;Sim;Pedestre cruzava a pista fora da faixa;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim  ;"1051940   ";Automóvel;Não Informado/Não Informado;"0         ";Condutor;Ileso;"0    ";Ignorado;"1 ";"0    ";"0    ";"0    ";-16.1202097;-47.9646177;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
591739;"0         ";2024-04-04;quinta-feira;13:24:00;DF;"20   ";"3,9  ";BRASILIA;Não;Chuva;1;Colisão com objeto;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Declive;Reta";Sim  ;"1055678   ";Semireboque;SR/FACCHINI SRF LO;"2012      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-15.6798510;-47.8322110;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
589781;"1313275   ";2024-03-26;terça-feira;05:00:00;GO;"40   ";"8,8  ";VALPARAISO DE GOIAS;Sim;Pedestre cruzava a pista fora da faixa;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim  ;"0         ";"0";NA/NA;"0         ";Pedestre;Lesões Leves;"46   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1202097;-47.9646177;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313681   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052266   ";Motocicleta;HONDA/CG 125I FAN;"2018      ";Condutor;Lesões Leves;"34   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313682   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052267   ";Automóvel;VW/GOL SPECIAL MB;"2015      ";Condutor;Ileso;"44   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313681   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052266   ";Motocicleta;HONDA/CG 125I FAN;"2018      ";Condutor;Lesões Leves;"34   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313682   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052267   ";Automóvel;VW/GOL SPECIAL MB;"2015      ";Condutor;Ileso;"44   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313681   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052266   ";Motocicleta;HONDA/CG 125I FAN;"2018      ";Condutor;Lesões Leves;"34   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589877;"1313682   ";2024-03-26;terça-feira;16:25:00;GO;"40   ";"9,9  ";LUZIANIA;Sim;Condutor usando celular;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1052267   ";Automóvel;VW/GOL SPECIAL MB;"2015      ";Condutor;Ileso;"44   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1311580;-47.9577390;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589906;"0         ";2024-03-26;terça-feira;18:10:00;GO;"40   ";"42,7 ";LUZIANIA;Não;Velocidade Incompatível;1;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;"Reta;Declive";Não  ;"1052173   ";Semireboque;SR/FACCHINI SRF CF;"2013      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-16.3875701;-47.8257752;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589906;"1313578   ";2024-03-26;terça-feira;18:10:00;GO;"40   ";"42,7 ";LUZIANIA;Não;Velocidade Incompatível;1;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;"Reta;Declive";Não  ;"1052171   ";Caminhão-trator;SCANIA/R450 A6X2;"2021      ";Condutor;Lesões Leves;"51   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.3875701;-47.8257752;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589906;"0         ";2024-03-26;terça-feira;18:10:00;GO;"40   ";"42,7 ";LUZIANIA;Sim;Chuva;1;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;"Reta;Declive";Não  ;"1052173   ";Semireboque;SR/FACCHINI SRF CF;"2013      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-16.3875701;-47.8257752;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589906;"1313578   ";2024-03-26;terça-feira;18:10:00;GO;"40   ";"42,7 ";LUZIANIA;Sim;Chuva;1;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;"Reta;Declive";Não  ;"1052171   ";Caminhão-trator;SCANIA/R450 A6X2;"2021      ";Condutor;Lesões Leves;"51   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.3875701;-47.8257752;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589915;"1313624   ";2024-03-26;terça-feira;20:11:00;DF;"40   ";"6    ";BRASILIA;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim  ;"1052214   ";Motocicleta;JTZ/DR160;"2023      ";Condutor;Lesões Leves;"22   ";Feminino;"0 ";"1    ";"0    ";"0    ";-16.0297410;-47.9788670;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589915;"1313625   ";2024-03-26;terça-feira;20:11:00;DF;"40   ";"6    ";BRASILIA;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim  ;"1052215   ";Automóvel;FIAT/LINEA ABSOL. 1.8 DL;"2012      ";Condutor;Ileso;"32   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.0297410;-47.9788670;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589915;"1313640   ";2024-03-26;terça-feira;20:11:00;DF;"40   ";"6    ";BRASILIA;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim  ;"1052217   ";Caminhonete;VW/SAVEIRO 1.6 CE CROSS;"2012      ";Condutor;Ileso;"33   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.0297410;-47.9788670;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589915;"1315036   ";2024-03-26;terça-feira;20:11:00;DF;"40   ";"6    ";BRASILIA;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim  ;"1052216   ";Automóvel;FORD/KA SE 1.5 HA;"2014      ";Condutor;Ileso;"36   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.0297410;-47.9788670;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589936;"1314431   ";2024-03-26;terça-feira;19:10:00;GO;"40   ";"5    ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim  ;"1052221   ";Automóvel;FIAT/PALIO FIRE ECONOMY;"2009      ";Passageiro;Ileso;"32   ";Feminino;"1 ";"0    ";"0    ";"0    ";-16.0960416;-47.9804599;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589936;"1314434   ";2024-03-26;terça-feira;19:10:00;GO;"40   ";"5    ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim  ;"1052221   ";Automóvel;FIAT/PALIO FIRE ECONOMY;"2009      ";Passageiro;Ileso;"34   ";Feminino;"1 ";"0    ";"0    ";"0    ";-16.0960416;-47.9804599;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589936;"1313630   ";2024-03-26;terça-feira;19:10:00;GO;"40   ";"5    ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim  ;"1052221   ";Automóvel;FIAT/PALIO FIRE ECONOMY;"2009      ";Condutor;Ileso;"21   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.0960416;-47.9804599;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589936;"1314436   ";2024-03-26;terça-feira;19:10:00;GO;"40   ";"5    ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim  ;"1052828   ";Automóvel;I/FIAT PALIO ATTRACT 1.0;"2013      ";Condutor;Ileso;"34   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.0960416;-47.9804599;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589936;"0         ";2024-03-26;terça-feira;19:10:00;GO;"40   ";"5    ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim  ;"1052832   ";Reboque;R/MILTONBSB BRASILIA CA;"2022      ";"0";"0";"0    ";"0";"0 ";"0    ";"0    ";"0    ";-16.0960416;-47.9804599;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
589941;"1313698   ";2024-03-26;terça-feira;21:40:00;GO;"40   ";"72,5 ";CRISTALINA;Sim;Sinalização mal posicionada;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Desvio Temporário;Não  ;"1052278   ";Automóvel;CHEVROLET/CLASSIC LS;"2011      ";Condutor;Lesões Leves;"56   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.6158970;-47.7560020;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589941;"1315293   ";2024-03-26;terça-feira;21:40:00;GO;"40   ";"72,5 ";CRISTALINA;Sim;Sinalização mal posicionada;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Desvio Temporário;Não  ;"1052278   ";Automóvel;CHEVROLET/CLASSIC LS;"2011      ";Passageiro;Lesões Graves;"61   ";Masculino;"0 ";"0    ";"1    ";"0    ";-16.6158970;-47.7560020;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589941;"1313698   ";2024-03-26;terça-feira;21:40:00;GO;"40   ";"72,5 ";CRISTALINA;Sim;Sinalização mal posicionada;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Desvio Temporário;Não  ;"1052278   ";Automóvel;CHEVROLET/CLASSIC LS;"2011      ";Condutor;Lesões Leves;"56   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.6158970;-47.7560020;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589941;"1315293   ";2024-03-26;terça-feira;21:40:00;GO;"40   ";"72,5 ";CRISTALINA;Sim;Sinalização mal posicionada;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Desvio Temporário;Não  ;"1052278   ";Automóvel;CHEVROLET/CLASSIC LS;"2011      ";Passageiro;Lesões Graves;"61   ";Masculino;"0 ";"0    ";"1    ";"0    ";-16.6158970;-47.7560020;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Não;Avarias e/ou desgaste excessivo no pneu;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Sim;Reação tardia ou ineficiente do condutor;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Não;Avarias e/ou desgaste excessivo no pneu;2;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Sim;Reação tardia ou ineficiente do condutor;2;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Não;Avarias e/ou desgaste excessivo no pneu;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
589945;"1313667   ";2024-03-26;terça-feira;22:00:00;DF;"70   ";"7    ";BRASILIA;Sim;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Reta";Não  ;"1052251   ";Automóvel;GM/CORSA HATCH;"2003      ";Condutor;Lesões Graves;"43   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.7865680;-48.1204980;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
590026;"1313910   ";2024-03-27;quarta-feira;08:00:00;GO;"40   ";"94   ";CRISTALINA;Não;Chuva;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim  ;"1052448   ";Motoneta;HONDA/BIZ 125 KS;"2009      ";Condutor;Lesões Graves;"49   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.7436710;-47.6133730;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
590026;"1313910   ";2024-03-27;quarta-feira;08:00:00;GO;"40   ";"94   ";CRISTALINA;Sim;Reação tardia ou ineficiente do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim  ;"1052448   ";Motoneta;HONDA/BIZ 125 KS;"2009      ";Condutor;Lesões Graves;"49   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.7436710;-47.6133730;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
590026;"1313910   ";2024-03-27;quarta-feira;08:00:00;GO;"40   ";"94   ";CRISTALINA;Não;Chuva;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim  ;"1052448   ";Motoneta;HONDA/BIZ 125 KS;"2009      ";Condutor;Lesões Graves;"49   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.7436710;-47.6133730;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
590026;"1313910   ";2024-03-27;quarta-feira;08:00:00;GO;"40   ";"94   ";CRISTALINA;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim  ;"1052448   ";Motoneta;HONDA/BIZ 125 KS;"2009      ";Condutor;Lesões Graves;"49   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.7436710;-47.6133730;SPRF-DF;DEL01-DF;UOP02-DEL01-DF 
590053;"1313981   ";2024-03-27;quarta-feira;12:08:00;DF;"70   ";"17   ";BRASILIA;Sim;Manobra de mudança de faixa;1;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não  ;"1052479   ";Automóvel;I/FIAT SIENA EL 1.0 FLEX;"2012      ";Passageiro;Ileso;"14   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7941330;-48.2020950;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
590053;"1313970   ";2024-03-27;quarta-feira;12:08:00;DF;"70   ";"17   ";BRASILIA;Sim;Manobra de mudança de faixa;1;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não  ;"1052479   ";Automóvel;I/FIAT SIENA EL 1.0 FLEX;"2012      ";Passageiro;Ileso;"0    ";Feminino;"1 ";"0    ";"0    ";"0    ";-15.7941330;-48.2020950;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
590053;"1313967   ";2024-03-27;quarta-feira;12:08:00;DF;"70   ";"17   ";BRASILIA;Sim;Manobra de mudança de faixa;1;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não  ;"1052479   ";Automóvel;I/FIAT SIENA EL 1.0 FLEX;"2012      ";Passageiro;Lesões Graves;"39   ";Feminino;"0 ";"0    ";"1    ";"0    ";-15.7941330;-48.2020950;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
590053;"1313965   ";2024-03-27;quarta-feira;12:08:00;DF;"70   ";"17   ";BRASILIA;Sim;Manobra de mudança de faixa;1;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não  ;"1052479   ";Automóvel;I/FIAT SIENA EL 1.0 FLEX;"2012      ";Condutor;Lesões Leves;"25   ";Feminino;"0 ";"1    ";"0    ";"0    ";-15.7941330;-48.2020950;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
